topic,word,score
2,referred,0.000288947
2,secret,0.000288947
2,prosecution,0.000288947
2,formally,0.000288021
2,abu,0.000286169
2,battle,0.000286169
2,offered,0.000285243
2,establishment,0.000285243
2,nation,0.000284317
2,victim,0.000284317
2,safe,0.000283391
2,ballot,0.000282465
2,dropped,0.000282465
2,ended,0.000282465
2,suicide,0.000281539
2,adopted,0.000279687
2,settlement,0.000278761
2,criticised,0.000278761
2,airport,0.000278761
2,prevent,0.000277835
2,finally,0.000277835
2,captured,0.000276909
2,syria,0.000276909
2,withdrew,0.000276909
2,municipality,0.000275057
2,racial,0.000275057
2,unionist,0.000274131
2,situation,0.000274131
2,fired,0.000273205
2,violent,0.000273205
2,testimony,0.000272278
2,favor,0.000272278
2,amendment,0.000271352
2,torture,0.000271352
2,declined,0.000271352
2,main,0.000270426
2,1944,0.000270426
2,inquiry,0.000270426
2,threatened,0.0002695
2,accept,0.0002695
2,liberals,0.000268574
2,rape,0.000268574
2,internal,0.000268574
2,urdu,0.000267648
2,citing,0.000267648
2,mohammed,0.000265796
2,detained,0.000265796
2,guinea,0.000265796
2,palestine,0.000265796
2,bench,0.00026487
2,approved,0.00026487
2,el,0.000263944
2,activities,0.000263944
2,slovenian,0.000263944
2,friend,0.000263018
2,voters,0.000263018
2,statements,0.000263018
2,daughter,0.000262092
2,real,0.000262092
2,count,0.00026024
2,argentine,0.000258388
2,trade,0.000258388
2,continued,0.000258388
2,required,0.000257462
2,families,0.000257462
2,students,0.000256536
2,profession,0.000256536
2,victory,0.000256536
2,powers,0.00025561
2,motion,0.00025561
2,grounds,0.00025561
2,calling,0.000254683
2,common,0.000254683
2,nationalist,0.000254683
2,occurred,0.000253757
2,challenge,0.000253757
2,judiciary,0.000252831
2,ghana,0.000252831
2,submitted,0.000252831
2,views,0.000252831
2,baghdad,0.000252831
2,life,0.000251905
2,custody,0.000250979
2,lesbian,0.000250979
2,jos,0.000250979
2,session,0.000250979
2,article,0.000250053
2,expelled,0.000250053
2,chosen,0.000249127
2,transport,0.000249127
2,crown,0.000248201
2,visit,0.000248201
2,debate,0.000248201
2,suit,0.000248201
2,serbia,0.000248201
2,abdul,0.000246349
2,narrowly,0.000246349
2,scheduled,0.000245423
2,bomb,0.000244497
2,discrimination,0.000243571
2,intention,0.000243571
2,comments,0.000242645
2,relationship,0.000242645
2,section,0.000242645
2,till,0.000241719
2,attacked,0.000241719
2,testified,0.000241719
2,sarajevo,0.000240793
2,met,0.000240793
2,territories,0.000240793
2,defended,0.000240793
2,llb,0.000240793
2,stop,0.000239867
2,conservatives,0.000239867
2,turkish,0.000238941
2,holding,0.000238941
2,gubernatorial,0.000238941
2,receive,0.000238941
2,means,0.000238941
2,accounts,0.000238941
2,refugees,0.000238014
2,critic,0.000238014
2,dil,0.000237088
2,assassination,0.000237088
2,trafficking,0.000237088
2,vincent,0.00023431
2,youngest,0.00023431
2,campaigned,0.000233384
2,deputies,0.000233384
2,sudan,0.000233384
2,resistance,0.000232458
2,sitting,0.000231532
2,presidency,0.000231532
2,gained,0.000231532
2,activity,0.000231532
2,sued,0.000231532
2,attempts,0.000230606
2,teacher,0.000230606
2,leone,0.000230606
2,uganda,0.00022968
2,sri,0.00022968
2,mass,0.00022968
2,communities,0.00022968
2,witness,0.00022968
2,talks,0.000228754
2,resolution,0.000228754
2,concerns,0.000228754
2,remaining,0.000228754
2,rwanda,0.000228754
2,possession,0.000228754
2,1945,0.000227828
2,nixon,0.000227828
2,solicitor,0.000227828
2,jd,0.000226902
2,alcohol,0.000225976
2,mohamed,0.000225976
2,heavily,0.000224124
2,cochair,0.000224124
2,papua,0.000223198
2,platform,0.000223198
2,bombing,0.000223198
2,additional,0.000222272
2,certificate,0.000222272
2,syrian,0.000222272
2,moderate,0.000221346
2,reason,0.000221346
2,violations,0.000221346
2,agents,0.000221346
2,mexican,0.000219493
2,remains,0.000218567
2,campaigns,0.000218567
2,pleaded,0.000217641
2,sa,0.000217641
2,telugu,0.000216715
2,gun,0.000216715
2,agent,0.000215789
2,ibrahim,0.000214863
2,polish,0.000213937
2,ahmad,0.000213011
2,current,0.000213011
2,chose,0.000213011
2,threats,0.000213011
2,provide,0.000213011
2,herzegovina,0.000212085
2,solidarity,0.000212085
2,fought,0.000212085
2,romania,0.000211159
2,peruvian,0.000210233
2,israel,0.000209307
2,mps,0.000209307
2,governmental,0.000208381
2,changed,0.000208381
2,boss,0.000208381
2,presided,0.000208381
2,kosovo,0.000208381
2,taliban,0.000208381
2,practiced,0.000208381
2,parole,0.000207455
2,rico,0.000207455
2,heritage,0.000207455
2,chairperson,0.000206529
2,prosecutors,0.000206529
2,policies,0.000206529
2,floor,0.000205603
2,samesex,0.000204677
2,vietnam,0.000204677
2,welfare,0.000204677
2,troops,0.00020375
2,ties,0.000202824
2,ethics,0.000201898
2,asylum,0.000201898
2,planned,0.000201898
2,participation,0.000201898
2,passage,0.000201898
2,indicted,0.000200972
2,attempting,0.000200972
2,proposal,0.000200046
2,number,0.000200046
2,suspected,0.000200046
2,faction,0.000200046
2,delhi,0.000200046
2,diploma,0.00019912
2,mother,0.00019912
2,abortion,0.00019912
2,mentioned,0.000198194
2,acted,0.000198194
2,gael,0.000197268
2,shri,0.000197268
2,congo,0.000197268
2,effectively,0.000197268
2,massacre,0.000197268
2,requested,0.000196342
2,africanamerican,0.000196342
2,genocide,0.000195416
2,quoted,0.000195416
2,allied,0.000195416
2,carlos,0.000195416
2,reconciliation,0.000195416
2,abdullah,0.00019449
2,fill,0.00019449
2,responded,0.000193564
2,murders,0.000193564
2,town,0.000193564
2,concluded,0.000192638
2,accepted,0.000192638
2,predecessor,0.000192638
2,strongly,0.000192638
2,threat,0.000191712
2,interest,0.000191712
2,mohammad,0.000190786
2,xvi,0.000190786
2,rose,0.000190786
2,dollars,0.000190786
2,petition,0.00018986
2,electorate,0.00018986
2,opposing,0.00018986
2,access,0.00018986
2,escaped,0.00018986
2,barrister,0.00018986
2,1972,0.000188934
2,omar,0.000188934
2,phone,0.000188934
2,apparently,0.000188934
2,plea,0.000188934
2,effect,0.000188934
2,obtain,0.000188008
2,upper,0.000188008
2,portions,0.000187081
2,investigated,0.000186155
2,progress,0.000186155
2,lima,0.000186155
2,supporting,0.000186155
2,settled,0.000186155
2,receiving,0.000185229
2,conditions,0.000185229
2,mandate,0.000184303
2,generals,0.000183377
2,provided,0.000183377
2,funds,0.000183377
2,radical,0.000183377
2,outspoken,0.000183377
2,vladimir,0.000182451
2,1980,0.000182451
2,referendum,0.000182451
2,runoff,0.000182451
2,basque,0.000181525
2,prisons,0.000180599
2,residents,0.000180599
2,investigations,0.000180599
2,relation,0.000180599
2,felt,0.000180599
2,visited,0.000180599
2,amount,0.000179673
2,bring,0.000178747
2,block,0.000177821
2,questioned,0.000177821
2,haiti,0.000176895
2,punishment,0.000176895
2,liberties,0.000176895
2,perceived,0.000176895
2,replace,0.000176895
2,solomon,0.000176895
2,albert,0.000175969
2,treatment,0.000175969
2,soldier,0.000175969
2,veteran,0.000175043
2,bosnian,0.000174117
2,enemy,0.000174117
2,colonel,0.000173191
2,pending,0.000173191
2,tribal,0.000173191
2,kingdom,0.000173191
2,juan,0.000173191
2,equal,0.000172265
2,responsibility,0.000172265
2,libertarian,0.000172265
2,facing,0.000172265
2,journalists,0.000172265
2,split,0.000171339
2,sentences,0.000171339
2,turkey,0.000171339
2,influence,0.000171339
2,violation,0.000171339
2,greens,0.000170413
2,appellate,0.000170413
2,matter,0.000170413
2,promised,0.000169486
2,1950,0.00016856
2,appealed,0.00016856
2,question,0.00016856
2,mate,0.00016856
2,confederation,0.00016856
2,filipino,0.000167634
2,kuwait,0.000167634
2,vicechair,0.000167634
2,opinions,0.000167634
2,leaving,0.000167634
2,acquitted,0.000167634
2,results,0.000167634
2,probation,0.000167634
2,campaigning,0.000167634
2,opponents,0.000166708
2,kumar,0.000166708
2,removal,0.000166708
2,scheme,0.000165782
2,suggested,0.000165782
2,middle,0.000165782
2,longest,0.000165782
2,orders,0.000164856
2,cocaine,0.000164856
2,connection,0.000164856
2,colleague,0.000164856
2,indias,0.00016393
2,clear,0.00016393
2,emerged,0.00016393
2,simpson,0.00016393
2,judgment,0.000163004
2,pressure,0.000163004
2,previously,0.000163004
2,pronunciation,0.000163004
2,jailed,0.000163004
2,classified,0.000163004
2,georgian,0.000162078
2,cousin,0.000162078
2,occupied,0.000162078
2,hussein,0.000162078
2,presiding,0.000162078
2,salvation,0.000161152
2,algerian,0.000161152
2,gandhi,0.000161152
2,rival,0.000161152
2,salvador,0.000161152
2,repeatedly,0.000161152
2,unopposed,0.000161152
2,elevated,0.000161152
2,kurdish,0.000161152
2,code,0.000161152
2,murdered,0.000161152
2,llm,0.000160226
2,formation,0.000160226
2,hassan,0.000160226
2,lands,0.000160226
2,recommended,0.000160226
2,arbitration,0.000160226
2,watch,0.000160226
2,remove,0.0001593
2,weapon,0.0001593
2,gulf,0.0001593
2,indonesian,0.0001593
2,accusations,0.0001593
2,montenegro,0.0001593
2,unanimously,0.0001593
2,intended,0.0001593
2,fernando,0.0001593
2,sole,0.000158374
2,cambodia,0.000158374
2,destruction,0.000158374
2,deaths,0.000158374
2,advocated,0.000158374
2,provinces,0.000158374
2,dismissal,0.000158374
2,fin,0.000157448
2,identified,0.000157448
2,marked,0.000157448
2,1979,0.000156522
2,libya,0.000156522
2,friends,0.000156522
2,carrying,0.000156522
2,advocates,0.000156522
2,amid,0.000156522
2,wounded,0.000156522
2,rightwing,0.000156522
2,bail,0.000155596
2,step,0.000155596
2,terror,0.00015467
2,conscience,0.00015467
2,theft,0.00015467
2,affair,0.00015467
2,complaint,0.000153744
2,maintain,0.000153744
2,chamber,0.000153744
2,penalty,0.000152817
2,survived,0.000152817
2,conflicts,0.000152817
2,sheikh,0.000151891
2,warrant,0.000151891
2,kabul,0.000151891
2,1946,0.000151891
2,handling,0.000150965
2,direct,0.000150965
2,immigrants,0.000150965
2,highprofile,0.000150965
2,aftermath,0.000150965
2,declaration,0.000150965
2,bahrain,0.000150039
2,potential,0.000150039
2,showed,0.000150039
2,militant,0.000150039
2,designated,0.000149113
2,mayoral,0.000149113
2,avoid,0.000149113
2,sergeant,0.000149113
2,occupation,0.000148187
2,senators,0.000148187
2,abroad,0.000148187
2,vacancy,0.000148187
2,unable,0.000148187
2,causing,0.000147261
2,organizer,0.000147261
2,remarks,0.000147261
2,defending,0.000147261
2,polled,0.000147261
2,commit,0.000147261
2,activism,0.000146335
2,robbery,0.000146335
2,large,0.000146335
2,bolivia,0.000146335
2,uprising,0.000146335
2,customs,0.000146335
2,publicity,0.000146335
2,vietnamese,0.000145409
2,portfolios,0.000145409
2,homosexuality,0.000145409
2,calls,0.000145409
2,redistricting,0.000145409
2,overturned,0.000144483
2,jordan,0.000144483
2,arms,0.000144483
2,secondary,0.000143557
2,sources,0.000143557
2,minorities,0.000143557
2,governing,0.000142631
2,relatives,0.000142631
2,proceedings,0.000142631
2,camps,0.000142631
2,bjp,0.000142631
2,disputes,0.000142631
2,parti,0.000141705
2,belongs,0.000141705
2,legislators,0.000141705
2,rebel,0.000141705
2,gaining,0.000141705
2,verdict,0.000141705
2,slovenia,0.000141705
2,township,0.000140779
2,unknown,0.000140779
2,pronounced,0.000140779
2,failure,0.000140779
2,wake,0.000140779
2,group,0.000139853
2,gaza,0.000139853
2,sen,0.000139853
2,leftwing,0.000139853
2,expected,0.000138927
2,cited,0.000138927
2,obtaining,0.000138927
2,polls,0.000138927
2,informed,0.000138001
2,put,0.000138001
2,garca,0.000138001
2,backed,0.000138001
2,nonpartisan,0.000137075
2,directorgeneral,0.000137075
2,propaganda,0.000137075
2,demanded,0.000137075
2,alaska,0.000137075
2,allowing,0.000137075
2,condemned,0.000136149
2,circumstances,0.000136149
2,fathers,0.000136149
2,handed,0.000135222
2,detainees,0.000135222
2,transitional,0.000135222
2,saddam,0.000135222
2,disputed,0.000135222
2,damages,0.000134296
2,telephone,0.000134296
2,personally,0.000134296
2,renewal,0.000134296
2,longtime,0.000134296
2,population,0.000134296
2,maharashtra,0.000134296
2,plaintiff,0.00013337
2,inside,0.00013337
2,secure,0.00013337
2,procedure,0.00013337
2,kill,0.00013337
2,flemish,0.000132444
2,colombian,0.000132444
2,resulting,0.000132444
2,911,0.000132444
2,accepting,0.000132444
2,descent,0.000132444
2,meet,0.000132444
2,chen,0.000132444
2,investigating,0.000131518
2,marijuana,0.000131518
2,visa,0.000131518
2,domestic,0.000131518
2,colombia,0.000131518
2,destroyed,0.000131518
2,innocent,0.000131518
2,misconduct,0.000130592
2,belarus,0.000130592
2,manuel,0.000130592
2,cruz,0.000130592
2,massive,0.000130592
2,stance,0.000130592
2,defend,0.000130592
2,effort,0.000130592
2,hearings,0.000129666
2,1953,0.000129666
2,enter,0.000129666
2,assemblyman,0.000129666
2,liberty,0.000129666
2,putin,0.000129666
2,widespread,0.00012874
2,racism,0.00012874
2,wealthy,0.00012874
2,mafia,0.00012874
2,alqaeda,0.00012874
2,registered,0.00012874
2,indictment,0.000127814
2,maintained,0.000127814
2,dissolved,0.000127814
2,minimum,0.000127814
2,lot,0.000127814
2,presence,0.000126888
2,hunger,0.000126888
2,secured,0.000126888
2,arguing,0.000126888
2,castro,0.000126888
2,1951,0.000126888
2,manila,0.000126888
2,actively,0.000125962
2,11th,0.000125962
2,acts,0.000125962
2,date,0.000125962
2,interrogation,0.000125036
2,prominence,0.000125036
2,figures,0.000125036
2,extradition,0.000125036
2,sentencing,0.000125036
2,equivalent,0.000125036
2,cook,0.000125036
2,disciplinary,0.00012411
2,gain,0.00012411
2,croatia,0.00012411
2,similar,0.00012411
2,preselection,0.00012411
2,hiding,0.000123184
2,kidnapping,0.000123184
2,parliaments,0.000123184
2,admission,0.000123184
2,angola,0.000123184
2,andhra,0.000123184
2,approval,0.000123184
2,cpc,0.000123184
2,briefly,0.000123184
2,confirmation,0.000122258
2,forestry,0.000122258
2,suspect,0.000122258
2,bombings,0.000122258
2,imposed,0.000122258
2,young,0.000122258
2,practicing,0.000122258
2,expired,0.000122258
2,upheld,0.000122258
2,organised,0.000121332
2,netherlands,0.000121332
2,assistance,0.000121332
2,rwandan,0.000121332
2,wing,0.000121332
2,collapse,0.000121332
2,karnataka,0.000121332
2,sharif,0.000121332
2,qc,0.000120406
2,borough,0.000120406
2,convictions,0.000120406
2,speaking,0.000120406
2,colleagues,0.000120406
2,witnesses,0.00011948
2,narrow,0.00011948
2,refusing,0.00011948
2,magistrate,0.00011948
2,endorsement,0.00011948
2,nicaragua,0.00011948
2,demonstrations,0.000118553
2,provisional,0.000118553
2,hours,0.000118553
2,algeria,0.000118553
2,reporters,0.000118553
2,rahman,0.000117627
2,prefecture,0.000117627
2,hague,0.000117627
2,yugoslav,0.000117627
2,drafting,0.000116701
2,execution,0.000116701
2,supposed,0.000116701
2,sanctions,0.000116701
2,proposals,0.000116701
2,humanity,0.000116701
2,supervisory,0.000116701
2,basis,0.000115775
2,uncle,0.000115775
2,communism,0.000115775
2,negotiations,0.000115775
2,registration,0.000115775
2,bureau,0.000115775
2,illegally,0.000115775
2,killer,0.000115775
2,knew,0.000115775
2,defected,0.000115775
2,belonging,0.000115775
2,happened,0.000115775
2,fees,0.000115775
2,dont,0.000115775
2,determined,0.000115775
2,hostage,0.000115775
2,temporary,0.000115775
2,vehicle,0.000114849
2,councillors,0.000114849
2,substantial,0.000114849
2,surveillance,0.000114849
2,rouge,0.000113923
2,violated,0.000113923
2,mali,0.000113923
2,chilean,0.000113923
2,participate,0.000113923
2,arabian,0.000113923
2,reshuffle,0.000113923
2,commonly,0.000112997
2,waste,0.000112997
2,luis,0.000112997
2,retire,0.000112997
2,rail,0.000112997
2,permission,0.000112997
2,corrections,0.000112997
2,neighborhoods,0.000112997
2,legally,0.000112071
2,suffered,0.000112071
2,voter,0.000112071
2,ward,0.000112071
2,campaigner,0.000112071
2,urged,0.000112071
2,1983,0.000112071
2,escape,0.000112071
2,application,0.000112071
2,defendants,0.000111145
2,freed,0.000111145
2,regarded,0.000111145
2,felony,0.000111145
2,insisted,0.000111145
2,mandatory,0.000111145
2,1980s,0.000111145
2,referring,0.000111145
2,mep,0.000110219
2,fined,0.000110219
2,contacted,0.000110219
2,beaten,0.000110219
2,morales,0.000110219
2,homosexual,0.000110219
2,seized,0.000110219
2,maximum,0.000110219
2,guards,0.000110219
2,regulations,0.000110219
2,dissident,0.000110219
2,socalled,0.000110219
2,poll,0.000110219
2,jammu,0.000109293
2,measures,0.000109293
2,intervention,0.000109293
2,jurisprudence,0.000109293
2,gore,0.000109293
2,funeral,0.000109293
2,trudeau,0.000109293
2,ousted,0.000109293
2,privy,0.000109293
2,alberto,0.000109293
2,allies,0.000108367
2,speak,0.000108367
2,dictatorship,0.000108367
2,chrtien,0.000108367
2,congressman,0.000108367
2,maher,0.000108367
2,favour,0.000108367
2,terrorists,0.000107441
2,espionage,0.000107441
2,tanzania,0.000107441
2,bengal,0.000107441
2,advocating,0.000107441
2,withdrawal,0.000107441
2,ethiopian,0.000106515
2,sit,0.000106515
2,residence,0.000106515
2,purpose,0.000106515
2,prosecuted,0.000106515
2,janata,0.000106515
2,praised,0.000106515
2,clergy,0.000106515
2,surrounding,0.000106515
2,warned,0.000105589
2,condition,0.000105589
2,snp,0.000105589
2,raid,0.000105589
2,added,0.000105589
2,courage,0.000105589
2,respect,0.000105589
2,bharatiya,0.000105589
2,dangerous,0.000105589
2,rebels,0.000104663
2,concern,0.000104663
2,mosque,0.000104663
2,unlike,0.000104663
2,observers,0.000104663
2,vacant,0.000104663
2,karachi,0.000104663
2,lose,0.000103737
2,boris,0.000103737
2,acknowledged,0.000103737
2,participating,0.000103737
2,raja,0.000102811
2,incidents,0.000102811
2,sheriff,0.000102811
2,forming,0.000102811
2,expenses,0.000102811
2,overseeing,0.000102811
2,arrived,0.000102811
2,disappeared,0.000102811
2,capture,0.000102811
2,notorious,0.000101884
2,clan,0.000101884
2,decisions,0.000101884
2,aziz,0.000101884
2,deported,0.000101884
2,laden,0.000101884
2,14th,0.000101884
2,ending,0.000101884
2,abolished,0.000101884
2,organizing,0.000101884
2,lobby,0.000100958
2,alleging,0.000100958
2,embassy,0.000100958
2,jurist,0.000100958
2,barnett,0.000100958
2,abuses,0.000100958
2,blamed,0.000100958
2,plaintiffs,0.000100958
2,racist,0.000100958
2,kgb,0.000100958
2,accusing,0.000100958
2,uttar,0.000100958
2,maldives,0.000100958
2,santiago,0.000100032
2,exercise,0.000100032
2,investigate,0.000100032
2,withdrawn,0.000100032
2,practices,0.000100032
2,hate,0.000100032
2,humanitarian,0.000100032
2,refusal,9.91063e-005
2,counsellor,9.91063e-005
2,didnt,9.91063e-005
2,compared,9.91063e-005
2,peacekeeping,9.91063e-005
2,chan,9.91063e-005
2,whitman,9.91063e-005
2,integrity,9.91063e-005
2,worth,9.91063e-005
2,hope,9.91063e-005
2,gop,9.91063e-005
2,acting,9.91063e-005
2,subjected,9.91063e-005
2,switched,9.91063e-005
2,electionin,9.81803e-005
2,millions,9.81803e-005
2,executed,9.81803e-005
2,burma,9.81803e-005
2,complained,9.81803e-005
2,violating,9.81803e-005
2,burmese,9.81803e-005
2,partyhe,9.81803e-005
2,maria,9.81803e-005
2,kuala,9.81803e-005
2,recall,9.81803e-005
2,ballots,9.81803e-005
2,treated,9.81803e-005
2,gujarat,9.72542e-005
2,jurisdiction,9.72542e-005
2,addressed,9.72542e-005
2,tortured,9.72542e-005
2,michel,9.72542e-005
2,confinement,9.72542e-005
2,harassment,9.72542e-005
2,harsh,9.72542e-005
2,islamist,9.72542e-005
2,passport,9.72542e-005
2,oblast,9.72542e-005
2,restore,9.72542e-005
2,blanket,9.72542e-005
2,qubec,9.72542e-005
2,wage,9.63282e-005
2,criminals,9.63282e-005
2,dtat,9.63282e-005
2,prostitution,9.63282e-005
2,fluent,9.63282e-005
2,inn,9.63282e-005
2,protested,9.63282e-005
2,oath,9.63282e-005
2,restrictions,9.63282e-005
2,practised,9.63282e-005
2,pdp,9.63282e-005
2,passing,9.63282e-005
2,tea,9.63282e-005
2,riots,9.63282e-005
2,judgeborn,9.63282e-005
2,ally,9.63282e-005
2,damage,9.63282e-005
2,viewed,9.63282e-005
2,closest,9.54021e-005
2,tory,9.54021e-005
2,controlled,9.54021e-005
2,employers,9.54021e-005
2,moldova,9.54021e-005
2,bangkok,9.54021e-005
2,peaceful,9.54021e-005
2,osama,9.54021e-005
2,challenger,9.54021e-005
2,reforms,9.54021e-005
2,antiwar,9.54021e-005
2,census,9.54021e-005
2,libel,9.44761e-005
2,ongoing,9.44761e-005
2,nongovernmental,9.44761e-005
2,prevented,9.44761e-005
2,dam,9.44761e-005
2,benefit,9.44761e-005
2,hamid,9.44761e-005
2,yemen,9.44761e-005
2,bringing,9.44761e-005
2,payments,9.44761e-005
2,reversed,9.355e-005
2,myanmar,9.355e-005
2,pushed,9.355e-005
2,popularly,9.355e-005
2,alp,9.355e-005
2,apartment,9.355e-005
2,civilians,9.355e-005
2,save,9.2624e-005
2,affiliation,9.2624e-005
2,firearms,9.2624e-005
2,reputation,9.2624e-005
2,outgoing,9.2624e-005
2,abdel,9.2624e-005
2,kidnapped,9.2624e-005
2,correctional,9.2624e-005
2,environmental,9.2624e-005
2,tribe,9.2624e-005
2,viktor,9.2624e-005
2,apology,9.2624e-005
2,partyin,9.2624e-005
2,scandals,9.2624e-005
2,formal,9.2624e-005
2,teachta,9.2624e-005
2,confessed,9.16979e-005
2,profile,9.16979e-005
2,innocence,9.16979e-005
2,permit,9.16979e-005
2,plane,9.16979e-005
2,corrupt,9.16979e-005
2,bono,9.16979e-005
2,suspicion,9.16979e-005
2,rivera,9.16979e-005
2,stayed,9.16979e-005
2,laundering,9.16979e-005
2,taxes,9.16979e-005
2,linked,9.07718e-005
2,heavy,9.07718e-005
2,bribery,9.07718e-005
2,polling,9.07718e-005
2,pointed,9.07718e-005
2,compensation,9.07718e-005
2,scrutiny,9.07718e-005
2,disagreement,9.07718e-005
2,firing,9.07718e-005
3,served,0.0202417
3,president,0.0160999
3,university,0.0158916
3,national,0.0147653
3,state,0.0123414
3,united,0.0118978
3,director,0.0114067
3,board,0.00990552
3,election,0.00900798
3,government,0.00870849
3,development,0.00786489
3,states,0.00766306
3,general,0.0073459
3,public,0.00719988
3,chief,0.00695712
3,chairman,0.00665391
3,executive,0.00661485
3,business,0.00636744
3,college,0.00616933
3,appointed,0.00616375
3,health,0.00558988
3,service,0.00558802
3,office,0.00552199
3,degree,0.00496858
3,worked,0.00490533
3,management,0.00464026
3,secretary,0.00455376
3,received,0.00430914
3,officer,0.00429798
3,department,0.00427194
3,policy,0.00420962
3,assistant,0.00413429
3,senior,0.0041008
3,air,0.00403663
3,position,0.00396966
3,march,0.00392688
3,affairs,0.00380689
3,group,0.00366924
3,2007,0.00362738
3,2000,0.00349531
3,vice,0.00349531
3,deputy,0.0034888
3,candidate,0.00347485
3,political,0.00343858
3,economic,0.00342648
3,services,0.00339207
3,force,0.00339207
3,1999,0.00333906
3,assembly,0.0033372
3,staff,0.00328511
3,leadership,0.00308793
3,held,0.00307119
3,economics,0.00299585
3,december,0.00296609
3,head,0.00287866
3,security,0.00286471
3,special,0.00282192
3,serves,0.00277542
3,serving,0.0027438
3,2004,0.0026852
3,chair,0.00267776
3,foreign,0.00264893
3,financial,0.00263683
3,administration,0.00257359
3,1998,0.00254476
3,june,0.00249546
3,bank,0.00249453
3,named,0.0024564
3,private,0.00242012
3,year,0.00239222
3,2002,0.00235595
3,firm,0.00233641
3,advisory,0.00229084
3,2006,0.00227038
3,prior,0.00225178
3,senate,0.00223968
3,legislative,0.00223689
3,previously,0.00221829
3,ceo,0.00221829
3,post,0.00214482
3,africa,0.00213551
3,congress,0.00212342
3,graduate,0.00210389
3,1991,0.00209366
3,positions,0.00207785
3,army,0.0020732
3,2003,0.00204343
3,mr,0.00203599
3,directors,0.00200995
3,1990,0.00200158
3,graduated,0.00199786
3,washington,0.00190299
3,program,0.00189741
3,regional,0.00189648
3,texas,0.00187509
3,trade,0.00187137
3,role,0.00183044
3,million,0.00181184
3,operations,0.00179882
3,division,0.00178115
3,2010,0.00177743
3,advisor,0.00176162
3,ambassador,0.00174487
3,carolina,0.00172999
3,peoples,0.00172813
3,1992,0.00172534
3,commander,0.00172162
3,central,0.00171139
3,corporation,0.00170767
3,primary,0.00168256
3,republic,0.00168163
3,institute,0.00164628
3,global,0.00162768
3,west,0.00161001
3,defeated,0.00160536
3,ministry,0.00160164
3,1,0.00159978
3,science,0.00159978
3,planning,0.00158583
3,involved,0.00158025
3,1996,0.00157467
3,bachelor,0.00155979
3,social,0.00155049
3,labour,0.00154769
3,defense,0.00154676
3,representative,0.00154583
3,responsible,0.00154304
3,holds,0.00153095
3,retired,0.00151514
3,marketing,0.00150863
3,industry,0.00150305
3,energy,0.0014984
3,joint,0.00148352
3,1974,0.00146585
3,pakistan,0.00146306
3,tenure,0.00145283
3,january,0.0014491
3,training,0.0014398
3,commissioner,0.00140539
3,managing,0.00139144
3,capital,0.00138865
3,practice,0.00137563
3,south,0.00137098
3,issues,0.00136819
3,authority,0.0013654
3,appointment,0.00136075
3,north,0.00134493
3,british,0.00132912
3,east,0.00131424
3,2008,0.0013068
3,mission,0.00130308
3,african,0.0012975
3,current,0.00129099
3,corporate,0.00125565
3,agency,0.00124913
3,investment,0.00124355
3,john,0.00123704
3,command,0.00123704
3,manager,0.00122495
3,1994,0.00120542
3,largest,0.0011831
3,communications,0.00117473
3,promoted,0.00116636
3,consultant,0.0011645
3,conference,0.00115613
3,fund,0.0011552
3,serve,0.00114217
3,bush,0.00113008
3,partner,0.00111148
3,campaign,0.00111148
3,singapore,0.00110218
3,forces,0.00109567
3,minnesota,0.00108637
3,october,0.00108544
3,bachelors,0.00107893
3,resources,0.00107056
3,district,0.00106963
3,organizations,0.0010687
3,western,0.00105102
3,fellow,0.00104079
3,navy,0.00103335
3,programs,0.00102312
3,strategic,0.00100917
3,intelligence,0.00100824
3,committees,0.00100173
3,politics,0.000996149
3,jr,0.000996149
3,michael,0.000993359
3,businessman,0.000985918
3,medal,0.000985918
3,1987,0.000977547
3,boards,0.000976617
3,care,0.000967316
3,ba,0.000959876
3,april,0.000947784
3,michigan,0.000944994
3,republican,0.000938483
3,afghanistan,0.000935693
3,economy,0.000933833
3,1988,0.000926392
3,center,0.000925462
3,lieutenant,0.000919881
3,safety,0.000911511
3,commerce,0.00090686
3,asia,0.00090593
3,strategy,0.00090035
3,active,0.000898489
3,harvard,0.000894769
3,environment,0.000889188
3,support,0.000884538
3,vicepresident,0.000884538
3,iraq,0.000878957
3,principal,0.000874307
3,adviser,0.000870587
3,1985,0.000859425
3,rank,0.000859425
3,term,0.000856635
3,joining,0.000853845
3,honorary,0.000852915
3,sector,0.000851055
3,completed,0.000849194
3,corps,0.000843614
3,india,0.000836173
3,associate,0.000826872
3,naval,0.000825012
3,marine,0.000823152
3,capacity,0.000823152
3,maryland,0.000821292
3,convention,0.000817571
3,bureau,0.000813851
3,housing,0.000812921
3,led,0.0008092
3,forum,0.00080455
3,insurance,0.00080362
3,distinguished,0.000798969
3,1966,0.000795249
3,academy,0.000794319
3,connecticut,0.000792459
3,oil,0.000792459
3,construction,0.000791529
3,chaired,0.000784088
3,1986,0.000784088
3,running,0.000781297
3,growth,0.000775717
3,budget,0.000772927
3,information,0.000772927
3,clinton,0.000771066
3,george,0.000770136
3,congressional,0.000767346
3,including,0.000766416
3,agriculture,0.000766416
3,retirement,0.000758975
3,billion,0.000754325
3,successful,0.000751534
3,nominated,0.000747814
3,europe,0.000744094
3,manitoba,0.000743164
3,alabama,0.000741303
3,founding,0.000732003
3,coordinator,0.000724562
3,master,0.000721771
